user_score;publisher;title;genre;score;release
7.4;Interplay;Star Trek: New Worlds;Strategy,General;52;Sep 7, 2000
7.0;Interplay;Star Trek: Starfleet Academy;Simulation,Sci-Fi,LargeSpaceship,LargeSpaceship,Civilian,Space;;Aug 31, 1997
;Interplay;Star Trek: Starfleet Command;Strategy,General,General;;Sep 15, 1999
7.5;Activision;Star Trek: Starfleet Command III;Simulation,Sci-Fi,LargeSpaceship,LargeSpaceship;78;Nov 6, 2002
;MicroProse;Star Trek: The Next Generation: Klingon Honor Guard;Action,Shooter,First-Person,Fantasy;;Sep 30, 1998
8.1;Activision;Star Trek: Voyager Elite Force;Action,Shooter,First-Person,Sci-Fi,Sci-Fi,Shooter,Arcade;86;Sep 20, 2000
8.0;Activision;Star Trek: Voyager Elite Force Expansion Pack;Action,Shooter,First-Person,Sci-Fi;62;May 9, 2001
7.6;LucasArts;Star Wars Dark Forces;Action,First-Person,Sci-Fi,Shooter;;Feb 28, 1995
8.0;LucasArts;Star Wars Galactic Battlegrounds: Clone Campaigns;Strategy,Real-Time,Sci-Fi,Sci-Fi;71;May 14, 2002
;;Star Wars Galaxies Trading Card Game: Champions of the Force;;;Aug 27, 2008
;;Star Wars Galaxies Trading Card Game: The Price of Victory;;;Dec 14, 2010
5.6;LucasArts;Star Wars Galaxies: An Empire Divided;Role-Playing,Sci-Fi,MassivelyMultiplayerOnline,Sci-Fi,MassivelyMultiplayer;71;Jul 9, 2003
4.2;LucasArts;Star Wars Galaxies: Episode III Rage of the Wookiees;Role-Playing,Sci-Fi,MassivelyMultiplayerOnline,Sci-Fi,MassivelyMultiplayer;70;May 5, 2005
6.1;LucasArts;Star Wars Galaxies: Jump to Lightspeed;Role-Playing,Sci-Fi,MassivelyMultiplayerOnline,Sci-Fi,MassivelyMultiplayer;77;Oct 26, 2004
;LucasArts;Star Wars Galaxies: Starter Kit;Role-Playing,MassivelyMultiplayerOnline,Sci-Fi;;Nov 17, 2005
8.6;LucasArts;Star Wars Galaxies: The Complete Online Adventures;Role-Playing,MassivelyMultiplayerOnline,Sci-Fi;;Nov 14, 2006
;LucasArts;Star Wars Galaxies: The Total Experience;Role-Playing,Miscellaneous,MassivelyMultiplayerOnline,Sci-Fi,Compilation,MassivelyMultiplayer;;May 25, 2005
4.3;LucasArts;Star Wars Galaxies: Trials of Obi-Wan;Role-Playing,Sci-Fi,MassivelyMultiplayerOnline,Sci-Fi,MassivelyMultiplayer;69;Nov 1, 2005
8.6;LucasArts;Star Wars Jedi Knight II: Jedi Outcast;Action,Shooter,First-Person,Sci-Fi,Sci-Fi,Shooter;89;Mar 26, 2002
8.7;LucasArts;Star Wars Jedi Knight: Dark Forces II;Action,Shooter,First-Person,Sci-Fi;91;Sep 30, 1997
8.6;LucasArts;Star Wars Jedi Knight: Jedi Academy;Action,Shooter,First-Person,Sci-Fi,Sci-Fi,Shooter;81;Sep 17, 2003
8.4;LucasArts;Star Wars Jedi Knight: Mysteries of the Sith;Action,Shooter,First-Person,Sci-Fi;;Jan 31, 1998
;;Star Wars Pinball: Heroes Within;;;Apr 29, 2014
8.7;LucasArts;Star Wars Rebellion;Strategy,General;;Feb 28, 1998
4.6;LucasArts;Star Wars The Clone Wars: Republic Heroes;ActionAdventure,Sci-Fi,Sci-Fi,General;46;Oct 6, 2009
6.7;LucasArts;Star Wars: Battle for Naboo;Simulation,Sci-Fi,SmallSpaceship;54;Mar 11, 2001
8.1;LucasArts;Star Wars: Battlefront (2004);Action,Shooter,First-Person,Sci-Fi,Sci-Fi,Shooter;76;Sep 20, 2004
8.7;LucasArts;Star Wars: Battlefront II;Action,Shooter,First-Person,Sci-Fi,Sci-Fi,Shooter;78;Oct 31, 2005
6.0;;Star Wars: Clone Wars Adventures;;65;Oct 19, 2010
8.4;LucasArts;Star Wars: Empire at War;Strategy,Real-Time,Sci-Fi,Sci-Fi;79;Feb 15, 2006
7.4;LucasArts;Star Wars: Empire at War - Gold Pack;Miscellaneous,Compilation;;Aug 15, 2007
8.5;LucasArts;Star Wars: Empire at War: Forces of Corruption;Strategy,Real-Time,Sci-Fi,Sci-Fi;75;Oct 24, 2006
8.7;LucasArts;Star Wars: Episode I: Racer;Driving,Racing,Futuristic;;Apr 30, 1999
7.1;LucasArts;Star Wars: Episode I: The Phantom Menace;Action,General;;Apr 30, 1999
5.5;LucasArts;Star Wars: Force Commander;Strategy,Real-Time,Sci-Fi;;Mar 21, 2000
8.3;LucasArts;Star Wars: Galactic Battlegrounds;Strategy,Real-Time,Sci-Fi;75;Nov 11, 2001
9.0;LucasArts;Star Wars: Knights of the Old Republic;Role-Playing,Third-Person,Third-Person,General;93;Nov 18, 2003
8.8;;Star Wars: Knights of the Old Republic Collection;;;Jul 17, 2012
8.3;LucasArts;Star Wars: Knights of the Old Republic II - The Sith Lords;Role-Playing,Third-Person,Third-Person,General;85;Feb 8, 2005
8.7;LucasArts;Star Wars: Republic Commando;Action,Shooter,First-Person,Sci-Fi,Sci-Fi,Shooter;78;Mar 1, 2005
7.8;LucasArts;Star Wars: Rogue Squadron 3D;Simulation,Sci-Fi,SmallSpaceship,SmallSpaceship;;Dec 2, 1998
8.4;LucasArts;Star Wars: Shadows of the Empire;ActionAdventure,Sci-Fi,Sci-Fi;;Aug 31, 1997
6.3;LucasArts;Star Wars: Starfighter;Simulation,Sci-Fi,SmallSpaceship,SmallSpaceship,Combat,Space;71;Jan 20, 2002
;LucasArts;Star Wars: The Best of PC;Miscellaneous,Compilation;;Nov 21, 2006
6.0;Aspyr;Star Wars: The Force Unleashed - Ultimate Sith Edition;Action,General,Miscellaneous,Compilation;65;Nov 3, 2009
5.8;;Star Wars: The Force Unleashed II;;59;Oct 26, 2010
;;Star Wars: The Force Unleashed II - Endor Bonus Mission;;;Oct 14, 2010
5.9;Electronic Arts;Star Wars: The Old Republic;Role-Playing,Sci-Fi,MassivelyMultiplayerOnline,Sci-Fi,MassivelyMultiplayer;85;Dec 20, 2011
;;Star Wars: The Old Republic - Galactic Starfighter;;;Dec 3, 2013
7.1;;Star Wars: The Old Republic - Knights of the Fallen Empire;;;Oct 27, 2015
7.0;Electronic Arts;Star Wars: The Old Republic - Rise of the Hutt Cartel;Role-Playing,Sci-Fi,MassivelyMultiplayerOnline,Sci-Fi,MassivelyMultiplayer;71;Apr 14, 2013
6.0;;Star Wars: The Old Republic - Rise of the Rakghouls;;;Jan 18, 2012
8.3;LucasArts;Star Wars: X-Wing Alliance;Simulation,Sci-Fi,SmallSpaceship,SmallSpaceship,Combat,Space;;Feb 28, 1999
;;Star Wars: X-Wing Trilogy;;;Nov 20, 2000
8.6;LucasArts;Star Wars: X-Wing vs. TIE Fighter;Simulation,Sci-Fi,SmallSpaceship,SmallSpaceship,Combat,Space;;Apr 30, 1997
;LucasArts;Star Wars: Yoda Stories;Action,Adventure,General,General;;Mar 31, 1997
8.1;1C;Star Wolves;Role-Playing,PC-styleRPG;;Mar 2, 2010
4.7;;Star Wolves 2;;;Mar 2, 2010
7.8;;Star Wolves 3: Civil War;;;Mar 2, 2010
;;STAR-BOX: RPG Adventures in Space;;;Aug 17, 2015
;;Star-Twine;;;May 19, 2011
6.5;;Starbound;;;Dec 4, 2013
;;Starchaser: Priestess of the Night Sky;;;Jul 24, 2015
9.2;Blizzard Entertainment;Starcraft;Strategy,Real-Time,Sci-Fi,Sci-Fi,Command;88;Apr 1, 1998
7.9;Blizzard Entertainment;Starcraft II: Heart of the Swarm;Strategy,Real-Time,Sci-Fi,Sci-Fi;86;Mar 12, 2013
8.2;Blizzard Entertainment;Starcraft II: Wings of Liberty;Strategy,Real-Time,Sci-Fi;93;Jul 27, 2010
9.2;Blizzard Entertainment;Starcraft: Brood War;Strategy,Real-Time,Sci-Fi,Sci-Fi,Command;;Nov 30, 1998
6.7;;StarDrive;;61;Apr 26, 2013
5.2;;StarDrive 2;;70;Apr 9, 2015
;;StarDrone;;;Dec 6, 2012
;;Stardust Vanguards;;;Jan 30, 2015
;;Starfare;;;Jul 20, 2011
;;StarFence;;;Apr 20, 2015
8.0;Interplay;Starfleet Command Volume II: Empires at War;Strategy,General;77;Dec 13, 2000
2.4;;StarForge;;;May 15, 2013
;Sony Online Entertainment;Stargate Online Trading Card Game;Miscellaneous,CardBattle,CardBattle;;Apr 27, 2007
;;Stargate Online Trading Card Game: Rise of the Ori;;;May 21, 2008
;;Stargate Online Trading Card Game: System Lords;;;Aug 16, 2007
7.9;;Stargate Resistance;;;Feb 10, 2010
;;Stargazer;;;May 28, 2015
;Apogee Software, Ltd.;Stargunner;Action,General,Shooter,Scrolling,Shooter,Shoot-'Em-Up,Vertical;;Feb 28, 1997
;;Starion Tactics;;;Sep 5, 2014
8.1;Microsoft Game Studios;StarLancer;Simulation,Sci-Fi,SmallSpaceship,SmallSpaceship;78;Mar 31, 2000
;;Starlaxis Supernova Edition;;;Feb 11, 2015
;;StarLeader;;;Oct 30, 2001
;;Starless: Nymphomaniac's Paradise;;;May 11, 2015
2.1;;Starlight Inception;;;Sep 19, 2013
;;Starlight Tactics;;;Apr 7, 2015
;;Starlink;;;Apr 16, 2013
;;Starlite;;;Nov 30, -0001
;;Starlite Astronaut Academy: G-Ball;;;May 28, 2014
;;Starlite: Astronaut Rescue;;;Jan 27, 2014
8.3;;Starpoint Gemini;;46;Dec 15, 2010
8.4;;Starpoint Gemini 2;;70;Sep 6, 2013
8.8;;Starpoint Gemini: Timebreach;;;Oct 3, 2012
;;Starry;;;Feb 22, 2011
;;Stars Wagon;;;Apr 30, 2015
;Empire Interactive;Stars!;Strategy,Turn-Based,Sci-Fi,Sci-Fi;;Dec 31, 1996
6.2;;Starseed Pilgrim;;83;Apr 16, 2013
8.7;Matrix Games;Starshatter;Simulation,Sci-Fi,SmallSpaceship,SmallSpaceship;71;Jul 1, 2004
;Tri Synergy;Starshatter: The Gathering Storm;Action,General,Simulation,Sci-Fi,SmallSpaceship;;Nov 13, 2006
;;StarShift: The Zaran Legacy;;;Apr 20, 2006
;;Starship Rubicon;;;Jul 13, 2015
;Simon & Schuster;Starship Titanic;First-Person,Adventure,General,Sci-Fi;;Mar 31, 1998
;;Starship Traveller;;;Mar 11, 2015
6.3;Empire Interactive;Starship Troopers;Action,Shooter,First-Person,Sci-Fi,Sci-Fi,Shooter,Arcade;46;Nov 15, 2005
8.2;MicroProse;Starship Troopers: Terran Ascendancy;Action,First-Person,Strategy,Real-Time,Sci-Fi,Sci-Fi,Shooter,Tactics;68;Nov 7, 2000
;;Starships Unlimited v3;;;Nov 10, 2005
;Matrix Games;Starships Unlimited: Divided Galaxies;Strategy,Real-Time,Sci-Fi;81;Dec 2, 2002
;Sierra Entertainment;Starsiege;Simulation,Sci-Fi,Mech,Mech;;Feb 28, 1999
8.8;Sierra Entertainment;Starsiege Tribes;Action,Shooter,First-Person,Sci-Fi,Sci-Fi,Shooter;;Nov 30, 1998
6.1;Gotham Games;Starsky & Hutch;Driving,Racing,GT/Street,Mission-based;56;Sep 9, 2003
;;Starsphere;;;Oct 26, 2015
;;Starsss - The Star-Chasing Roguelite Platformer;;;Feb 12, 2015
;;Start-Up 2000;;;Sep 1, 2000
;;STARTAG;;;Sep 7, 2014
;;StartBolita;;;Apr 22, 2012
;;StartBolita - Simplemente un rompecabezas;;;Jul 30, 2015
;;Starters Orders;;;Jun 5, 2003
8.7;Eidos Interactive;Startopia;Strategy,General,General;86;Jun 19, 2001
6.0;;Starvoid;;60;Aug 30, 2012
;;Starwalker;;;Dec 23, 2014
8.4;;Starwhal: Just the Tip;;;Feb 17, 2014
7.7;;Stasis;;79;Aug 31, 2015
6.8;Microsoft Game Studios;State of Decay;ActionAdventure,Horror,Horror,Survival;79;Nov 5, 2013
6.0;;State of Decay: Breakdown;;;Nov 29, 2013
4.3;;State of Decay: Lifeline;;71;May 30, 2014
2.1;;State of Decay: Year One Survival Edition;;;Apr 28, 2015
7.3;Global Star Software;State of Emergency;Action,Beat-'Em-Up,2D,Beat-'Em-Up;65;Aug 5, 2003
;;State of War: Warmonger;;;Dec 8, 2006
;;States, Firms, & Households;;;May 17, 2015
;;STATIC: Investigator Training;;;Nov 21, 2009
;;Station Access Collection;;;Mar 15, 2006
;;Station Eris;;;Jun 2, 2014
;;Statues;;;Oct 27, 2015
;;StaudSoft's Synthetic World;;;Feb 9, 2015
;;Stay Alight;;;Mar 2, 2015
;;Stay Dead;;;Jul 25, 2012
;;Stay Dead Evolution;;;Feb 4, 2015
;;Staying Still;;;Sep 5, 2014
;SimBin;STCC The Game 2;Driving,Racing,GT/Street;;Apr 8, 2011
;;STCC: The Game;;;Oct 22, 2008
8.1;;Stealth Bastard;;;Nov 4, 2011
8.3;;Stealth Bastard Deluxe;;80;Nov 28, 2012
5.6;;Stealth Inc 2: A Game of Clones;;77;Apr 30, 2015
;;Steam;;;Apr 2, 2007
;;Steam and Metal;;;Feb 9, 2015
;;Steam Bandits: Outpost;;;Jan 14, 2014
;;Steam Heroes;;;Jan 30, 2015
5.7;;Steam Marines;;;Oct 29, 2013
;;Steam Spring;;;Jan 11, 2015
;;Steam Squad;;;May 15, 2014
;;Steamalot: Epoch's Journey;;;Aug 31, 2015
;;Steamroll;;;Sep 30, 2015
7.0;;SteamWorld Dig;;76;Dec 5, 2013
;;Steel & Steam;;;Mar 28, 2014
;;Steel Armor: Blaze of War;;70;Mar 5, 2015
8.4;Shrapnel Games;Steel Beasts;Simulation,Tank,Tank;86;Sep 24, 2000
8.2;_No Company;Steel Beasts: Professional Personal Edition;Simulation,Tank;;Feb 23, 2006
;;Steel Legions;;;Jun 15, 2011
;SSI;Steel Panthers II: Modern Battles;Strategy,General,General;;Oct 31, 1996
;SSI;Steel Panthers III: Brigade Command 1939-1999;Strategy,General;;Oct 31, 1997
;EON Digital Entertainment;Steel Soldiers;Strategy,Real-Time,Sci-Fi,Sci-Fi,General;70;Jun 14, 2001
4.9;;Steel Storm: Burning Retribution;;55;May 11, 2011
;Creative Artel;Steel Storm: Episode 1;Action,Shooter,Scrolling;;Sep 27, 2010
;;Steel Storm: Forgotten Prison;;;Sep 24, 2013
;_No Company;Steer Madness;ActionAdventure,Modern;;Dec 15, 2004
8.7;;"Steins;Gate";;87;Mar 31, 2014
;;Stellaluna;;;Nov 2, 1997
;;Stellar 2D;;;Jul 30, 2015
7.3;;Stellar Impact;;74;Aug 22, 2011
;;Stellar Impact - Artillery Ship;;;Apr 12, 2012
;;Stellar Impact - Carrier Ship;;;Apr 12, 2012
;;Stellar Impact - Science Vessel;;;Jul 26, 2012
;;Stellar Impact - Support Ship;;;Apr 12, 2012
;Blue Byte;Stephen King's F13;Action,General;;Jan 20, 2000
;;Steredenn;;;May 18, 2015
;;SteriodS;;;Nov 9, 2011
;;Stick 'Em Up 2: Paper Adventures;;;Jul 27, 2015
7.3;;Stick it to the Man!;;79;Dec 13, 2013
;;Stick RPG 2;;;Dec 10, 2014
;;Stick RPG 2: Director's Cut;;;Jun 16, 2014
;;Stigmat;;;Sep 29, 2015
7.8;The Adventure Company;Still Life;Adventure,Modern,Third-Person,Modern,Point-and-Click;75;May 4, 2005
5.7;Encore Software, Inc.;Still Life 2;Adventure,General,General;67;Aug 11, 2009
;;Still Not Dead;;;Sep 20, 2014
;;Stock Car Extreme;;;Feb 11, 2015
;;Stocking Full of Games: Green;;;Oct 12, 2010
;;Stocking Full of Games: Red;;;Oct 12, 2010
;;Stoked Rider;;;Mar 29, 2006
;;Stoked Rider - Alaska Alien;;;Dec 14, 2006
7.4;Hip Games;Stolen;ActionAdventure,Modern,Modern;48;Apr 22, 2005
;;Stone Jong;;;May 8, 2007
;;Stonerid;;;Aug 8, 2014
;;Stones of Sorrow;;;May 26, 2015
;;Stoorm;;;Jun 3, 2014
;;Stories of Bethem;;;Dec 17, 2014
7.0;;Storm;;63;Jun 27, 2013
;;Storm in a Teacup;;;Jan 19, 2012
;;Storm of War: Battle of Britain;;;Jun 1, 2009
5.0;;Storm Over the Pacific;;;Jun 15, 2010
;Orchid Media International;Storm Riders Online;Role-Playing,MassivelyMultiplayerOnline,Modern;;Mar 8, 2005
8.2;;Storm United;;;Apr 17, 2015
7.2;Viva Media, Just A Game, Viva Media, LLC;Storm: Frontline Nation;Strategy,Turn-Based,Modern,General;60;Jun 28, 2011
;;STORM:Neverending night - Foreword;;;Feb 14, 2013
4.9;Sega;Stormrise;Strategy,Real-Time,Sci-Fi,Sci-Fi;42;Mar 24, 2009
;;Stormthrone;;;Mar 20, 2015
;;Story of Sealed Steel;;;Apr 27, 2010
;;StoryMode - A game about crafting;;;Sep 7, 2015
;;Straima;;;Sep 25, 2015
;;Stranded;;;May 20, 2014
;;Stranded In Time;;;Jul 17, 2015
8.3;Cheapass Games;Strange Adventures in Infinite Space;Strategy,Real-Time,Sci-Fi,Sci-Fi;77;Feb 22, 2002
;;Strange Masks;;;Jan 18, 2013
4.2;cdv Software Entertainment USA;Stranger;Strategy,Real-Time,Fantasy,Fantasy;42;Mar 26, 2008
;;Strangers;;;Sep 14, 2015
7.5;Midway;Stranglehold;Action,Shooter,Third-Person,Modern,Shooter,Modern;77;Sep 18, 2007
;;Strata;;;May 28, 2014
;;Strategery 2012, Final Showdown;;;Oct 28, 2012
7.7;;Strategic Command 2 Blitzkrieg;;64;Apr 28, 2006
;;Strategic Command 2: Patton Drives East;;;May 9, 2008
;;Strategic Command 2: Weapons and Warfare;;;Oct 25, 2007
;;Strategic Command WW1: The Great War 1914-1918;;;Mar 1, 2011
;;Strategic Command WWII Global Conflict;;;Mar 4, 2010
7.7;Battlefront.com;Strategic Command: European Theater;Strategy,Wargame,Turn-Based;70;Jul 16, 2002
7.3;;Strategic War in Europe;;;Mar 21, 2014
;Hasbro Interactive;Stratego;Action,General,General;;Nov 30, 1998
;;stratO;;;Jun 1, 2015
;Ripcord Games;Stratosphere;Strategy,General,General;;Jul 31, 1998
;The Game Factory;Strawberry Shortcake and Her Berry Best Friends;Miscellaneous,Puzzle,General,General,Puzzle;;Oct 31, 2006
;;Stray Cat Crossing;;;Aug 28, 2015
;;Streamline;;;Aug 24, 2015
;;Street Arena;;;Jul 10, 2015
;Capcom;Street Fighter Alpha;Action,Fighting,2D,2D,Fighting;;Jun 14, 2000
;Capcom;Street Fighter Alpha 2;Action,Beat-'Em-Up,2D,Fighting;;Nov 1, 1997
8.1;Capcom;Street Fighter IV;Action,Fighting,3D,2D,3D,Fighting;91;Jul 1, 2009
8.1;;Street Fighter X Mega Man;;71;Dec 17, 2012
6.5;Capcom;Street Fighter X Tekken;Action,Fighting,3D,2D,3D,Fighting;79;May 11, 2012
7.0;Activision Value;Street Legal;Driving,Racing,GT/Street;;Oct 15, 2002
7.8;Activision;Street Legal Racing: Redline;Driving,Racing,Arcade;;Jul 18, 2003
;Ubisoft;Street Racer;Driving,Racing,Arcade,Arcade;;May 8, 1997
7.4;Namco;Street Racing Syndicate;Driving,Racing,GT/Street,GT/Street;;Jan 18, 2005
;;Streets of Chaos;;;Jan 28, 2015
;;Streets of Fury EX;;;Jun 25, 2015
;;Streets of Moscow;;;Jan 22, 2010
8.4;;Streets of Rage;;;Jan 26, 2011
8.4;Sega;Streets of Rage 2;Action,Beat-'Em-Up,2D,Beat-'Em-Up;;Jan 26, 2011
;;Streets of Rage 3;;;May 2, 2012
;Maxis;Streets of SimCity;Driving,CarCombat,CarCombat;;Oct 31, 1997
;;Stride Files: The Square Murder;;;Mar 26, 2014
7.3;;Strider;;78;Feb 19, 2014
;;Strife;;;May 22, 2015
8.0;Velocity Development;Strife: Trust no one;Action,General,General;;May 31, 1996
;;Strifeshadow;;;Nov 27, 2001
;;Strike Ball 2;;;Jan 12, 2006
7.7;Strategy First;Strike Fighters: Project 1;Simulation,Flight,OldJet;65;Oct 27, 2002
6.5;;Strike Force Commando;;;Sep 30, 2013
7.0;;Strike Suit Infinity;;66;Apr 30, 2013
7.3;;Strike Suit Zero;;66;Jan 23, 2013
;;Strike Suit Zero: Heroes of the Fleet;;;May 20, 2013
8.3;;Strike Vector;;73;Jan 28, 2014
;;Strike!;;;Jan 30, 2002
;Acclaim;Striker '96;Sports,Traditional,Soccer,Sim,Sim;;Aug 31, 1996
;;Strimko;;;Dec 11, 2009
;;String Theory: The Music Puzzle Game;;;Mar 24, 2015
8.8;;Strong Bad's Cool Game for Attractive People;;;Jul 2, 2009
8.0;Telltale Games;Strong Bad's Cool Game for Attractive People Episode 1: Homestar Ruiner;Miscellaneous,Adventure,General,Compilation;73;Aug 11, 2008
8.2;;Strong Bad's Cool Game for Attractive People Episode 2: Strong Badia the Free;;81;Sep 15, 2008
8.1;;Strong Bad's Cool Game for Attractive People Episode 3: Baddest of the Bands;;79;Oct 27, 2008
8.5;;Strong Bad's Cool Game for Attractive People Episode 4: Dangeresque 3: The Criminal Projective;;81;Nov 17, 2008
7.5;;Strong Bad's Cool Game for Attractive People Episode 5: 8-Bit Is Enough;;82;Dec 15, 2008
9.0;Gathering;Stronghold;Strategy,Real-Time,Historic,Historic;81;Oct 21, 2001
5.5;2K Games;Stronghold 2;Strategy,Real-Time,Historic,Historic;63;Apr 18, 2005
3.1;SouthPeak Games;Stronghold 3;Strategy,Real-Time,Historic,Historic;47;Oct 25, 2011
5.0;7sixty;Stronghold 3: Gold Edition;Strategy,Real-Time,Historic,Historic;;May 25, 2012
;;Stronghold Crusader 2: The Princess and The Pig;;;Mar 20, 2015
;;Stronghold Crusader II: The Templar and The Duke;;;Jul 1, 2015
5.8;;Stronghold HD;;;Nov 1, 2012
5.0;;Stronghold Kingdoms;;75;Dec 12, 2011
7.4;2K Games;Stronghold Legends;Strategy,Real-Time,Fantasy,Fantasy;57;Oct 23, 2006
;Take-Two Interactive;Stronghold Warchest;Strategy,Miscellaneous,General,Compilation;;Jul 25, 2003
8.9;Gathering;Stronghold: Crusader;Strategy,Real-Time,Historic,Historic;78;Sep 25, 2002
7.0;Gamecock Media Group;Stronghold: Crusader Extreme;Strategy,Miscellaneous,Real-Time,Historic,Compilation;45;Jun 2, 2008
7.8;;Stronghold: Crusader HD;;;Nov 1, 2012
6.3;;Stronghold: Crusader II;;65;Sep 23, 2014
;Rake in Grass;Stryateg;Strategy,Turn-Based,Historic;;Jun 30, 2006
7.6;Aspyr;Stubbs the Zombie in Rebel Without a Pulse;ActionAdventure,Sci-Fi,Sci-Fi;72;Nov 21, 2005
8.0;;Stunt GP;;;Oct 25, 2001
;;Stunt Rally;;;May 6, 2012
;;StuntMANIA Reloaded;;;Nov 13, 2014
7.0;Ubisoft;Stupid Invaders;Adventure,General,General;65;Feb 21, 2001
7.4;;Styx: Master of Shadows;;71;Oct 7, 2014
;;Su-25: DCS Flaming Cliffs;;;Aug 2, 2013
;;Su-27 Flanker;;;Apr 30, 1996
7.5;Electronic Arts;Sub Command;Simulation,Submarine,Submarine;84;Sep 12, 2001
;Ubisoft;Sub Culture;Simulation,Submarine,Submarine;;Nov 30, 1997
;;Subdog underwater adventure;;;Jun 22, 2014
6.1;;Subject 13;;59;May 28, 2015
;;Subject 9;;;May 6, 2014
8.8;;Sublevel Zero;;74;Oct 8, 2015
;;SubLight;;;Oct 31, 2013
7.9;Strategy First;Submarine Titans;Strategy,General,General;69;Aug 9, 2000
4.5;;Submerged;;47;Aug 4, 2015
;Virgin Interactive;SubSpace;Action,General;;Nov 30, 1997
7.3;;SubSpace Continuum;;;Jul 3, 2015
;;Subterra;;;Mar 27, 2014
;;Subterrain;;;Apr 30, 2015
;;Subway Scramble;;;Mar 3, 2004
2.3;Nexon;Sudden Attack;Action,Shooter,First-Person,Modern;;Nov 16, 2011
8.3;Strategy First;Sudden Strike;Strategy,General,General;69;Jan 23, 2001
6.5;cdv Software Entertainment USA;Sudden Strike 3: Arms for Victory;Strategy,Real-Time,Historic,Historic;63;Apr 1, 2008
;cdv Software;Sudden Strike Anthology;Strategy,Real-Time,Historic;;Jun 28, 2004
8.8;cdv Software;Sudden Strike Forever;Strategy,General;70;Aug 22, 2001
7.9;cdv Software;Sudden Strike II;Strategy,Real-Time,Historic,Historic;68;Sep 26, 2002
8.7;cdv Software;Sudden Strike: Resource War;Strategy,Real-Time,Historic,Historic;;Nov 9, 2004
8.6;;Sudeki;;;Mar 25, 2005
;eGames;SuDoku & KaKuro Collector's Edition;Miscellaneous,Puzzle,Logic,Puzzle,Puzzle,Logic;;Jun 14, 2006
;Playlogic;Sudoku Ball Detective;Miscellaneous,Puzzle,Logic,Puzzle,Puzzle,Logic;;Jul 23, 2009
;;Sudoku Epic;;;Oct 5, 2005
;;SuDoku Live;;;Dec 31, 2006
;;Sudokuball Detective;;;May 15, 2014
;;Sugar Cube;;;Aug 24, 2010
5.0;;Sugar Cube: Bittersweet Factory;;;Aug 24, 2010
;;SUGURI;;;Jul 1, 2014
;;SUGURI: Perfect Edition;;;Jun 30, 2009
;;SUMICO - The Numbers Game;;;Jul 3, 2015
;;Summer Athletics;;;Apr 2, 2009
;;Summer Athletics 2009;;;Sep 30, 2009
;;Summer Schoolgirls;;;Jun 18, 2005
;;Summer Session;;;Jul 16, 2008
7.6;THQ;Summoner;Role-Playing,ActionRPG,ActionRPG;78;Mar 19, 2001
;;Sumo Battle;;;Feb 17, 2012
;;Sumo Revise;;;Jun 25, 2015
;;Sun Blast;;;Apr 2, 2015
;;Sun Dogs;;;Oct 29, 2015
8.1;GamersGate;SunAge;Strategy,Real-Time,Sci-Fi,Sci-Fi;44;Nov 30, 2007
;;SunAge: Battle for Elysium;;;Dec 15, 2014
7.3;;Sunless Sea;;81;Jul 1, 2014
7.4;;Sunrider: First Arrival;;;Jul 9, 2014
;;Sunrise;;;May 11, 2015
3.0;;Sunset;;66;May 21, 2015
;;Sunshine Acres;;;Nov 20, 2008
8.4;;Super Amazing Wagon Adventure;;;Aug 28, 2012
;;Super Bust-A-Move;;;Oct 19, 2001
;;Super Car Toys;;;Jun 6, 2014
;;Super Chain Crusher Horizon;;;Sep 22, 2014
;;Super Chibi Knight;;;Dec 1, 2014
;Mac Play;Super Collapse 3;Miscellaneous,Puzzle,General,General,Puzzle;;May 11, 2006
;GameHouse;Super Collapse II;Miscellaneous,Puzzle,General,General,Puzzle;;Sep 16, 2004
;MumboJumbo;Super Collapse II;Miscellaneous,Puzzle,General,General,Puzzle,Puzzle;;May 25, 2006
;;Super Collapse! Puzzle Gallery;;;Feb 14, 2007
;;Super Collapse! Puzzle Gallery 2;;;Jun 27, 2007
;PopCap;Super Combo Chaos!;Miscellaneous,Puzzle,General;;Nov 20, 2003
;;Super Comboman;;49;Jul 11, 2014
8.3;Vlambeer;Super Crate Box;Action,Shooter,Static,Shooter,Static;;May 11, 2010
;;SUPER CRATE LIFTING;;;Dec 13, 2013
;Radiangames;Super Crossfire;Action,Shooter,Static;;Jan 5, 2012
;;Super Cyborg;;;Jul 7, 2014
;;SUPER DISTRO;;;Jul 22, 2015
;;Super Dungeon Run;;;Jul 17, 2015
;BlitWise Productions;Super DX-Ball;Miscellaneous,Puzzle,General;;Nov 10, 2004
;;Super Fighter;;;Aug 3, 1998
;;Super Furball;;;Apr 21, 2015
;;Super Galaxy Squadron;;70;Jan 23, 2015
;;Super Goo Goo;;;Apr 16, 2015
;;Super Granny;;;Aug 3, 2004
;Encore Software, Inc.;Super Granny 3;Action,General,General;;Jan 24, 2007
;;Super Granny 4;;;Jan 30, 2008
;;Super Granny Collection;;;Jul 17, 2009
;;Super Happy Singh;;;Nov 23, 2014
;;Super Hero Squad Asgard!;;;May 13, 2011
8.4;;Super Hexagon;;88;Nov 27, 2012
;;Super Hipster Lumberjack;;;Jul 20, 2015
8.2;;Super House of Dead Ninjas;;79;Feb 18, 2013
;;Super House of Dead Ninjas: True Ninja Pack;;;Aug 6, 2013
